customer_id,risk_score,fraud_occurrence
cust103811,0.19,0
cust103812,0.13,1
cust103813,0.21,0
cust103814,0.05,0
cust103815,0.18,0
cust103816,0.1,0
cust103817,0.35,0
cust103818,0.26,0
cust103819,0.15,0
cust103820,0.14,0
cust103821,0.33,0
cust103822,0.12,0
cust103823,0.18,0
cust103824,0.27,0
cust103825,0.11,0
cust103826,0.35,1
cust103827,0.23,0
cust103828,0.39,0
cust103829,0.2,0
cust103830,0.53,0
cust103831,0.25,0
cust103832,0.22,0
cust103833,0.04,0
cust103834,0.23,0
cust103835,0.03,0
cust103836,0.17,0
cust103837,0.16,0
cust103838,0.31,0
cust103839,0.16,0
cust103840,0.17,0
cust103841,0.11,0
cust103842,0.16,0
cust103843,0.13,0
cust103844,0.42,0
cust103845,0.1,0
cust103846,0.06,0
cust103847,0.13,0
cust103848,0.33,0
cust103849,0.0,1
cust103850,0.37,0
cust103851,0.09,0
cust103852,0.08,0
cust103853,0.04,1
cust103854,0.25,0
cust103855,0.12,0
cust103856,0.22,0
cust103857,0.2,0
cust103858,0.0,0
cust103859,0.19,0
cust103860,0.25,0
cust103861,0.05,0
cust103862,0.04,0
cust103863,0.19,0
cust103864,0.39,0
cust103865,0.37,0
cust103866,0.41,0
cust103867,0.1,0
cust103868,0.27,0
cust103869,0.14,1
cust103870,0.28,0
cust103871,0.19,0
cust103872,0.0,0
cust103873,0.27,0
cust103874,0.0,0
cust103875,0.48,1
cust103876,0.52,0
cust103877,0.12,0
cust103878,0.19,0
cust103879,0.21,0
cust103880,0.24,0
cust103881,0.27,0
cust103882,0.0,0
cust103883,0.08,0
cust103884,0.3,0
cust103885,0.25,0
cust103886,0.12,0
cust103887,0.04,0
cust103888,0.24,0
cust103889,0.15,0
cust103890,0.32,0
cust103891,0.33,0
cust103892,0.28,0
cust103893,0.24,0
cust103894,0.23,0
cust103895,0.31,0
cust103896,0.11,0
cust103897,0.01,0
cust103898,0.27,0
cust103899,0.23,0
cust103900,0.24,0
cust103901,0.18,0
cust103902,0.0,0
cust103903,0.55,0
cust103904,0.53,0
cust103905,0.14,0
cust103906,0.3,0
cust103907,0.21,0
cust103908,0.23,0
cust103909,0.24,0
cust103910,0.33,0
cust103911,0.12,0
cust103912,0.29,0
cust103913,0.28,0
cust103914,0.0,0
cust103915,0.38,0
cust103916,0.28,0
cust103917,0.13,0
cust103918,0.21,0
cust103919,0.26,0
cust103920,0.17,0
cust103921,0.26,0
cust103922,0.0,0
cust103923,0.23,0
cust103924,0.33,0
cust103925,0.29,0
cust103926,0.23,0
cust103927,0.11,0
cust103928,0.21,0
cust103929,0.06,0
cust103930,0.21,1
cust103931,0.18,0
cust103932,0.26,0
cust103933,0.37,0
cust103934,0.3,0
cust103935,0.1,0
cust103936,0.08,0
cust103937,0.1,0
cust103938,0.1,0
cust103939,0.08,0
cust103940,0.44,0
cust103941,0.36,1
cust103942,0.13,0
cust103943,0.21,0
cust103944,0.5,0
cust103945,0.0,0
cust103946,0.25,0
cust103947,0.44,0
cust103948,0.22,0
cust103949,0.13,0
cust103950,0.35,0
cust103951,0.47,1
cust103952,0.18,0
cust103953,0.34,0
cust103954,0.08,0
cust103955,0.23,0
cust103956,0.28,0
cust103957,0.15,0
cust103958,0.14,0
cust103959,0.28,0
cust103960,0.3,1
cust103961,0.07,0
cust103962,0.13,0
cust103963,0.25,0
cust103964,0.01,1
cust103965,0.08,0
cust103966,0.24,0
cust103967,0.3,0
cust103968,0.23,0
cust103969,0.19,0
cust103970,0.4,0
cust103971,0.22,0
cust103972,0.14,0
cust103973,0.0,0
cust103974,0.26,0
cust103975,0.15,0
cust103976,0.16,0
cust103977,0.19,0
cust103978,0.1,0
cust103979,0.26,0
cust103980,0.18,0
cust103981,0.52,0
cust103982,0.12,0
cust103983,0.23,0
cust103984,0.13,0
cust103985,0.29,0
cust103986,0.09,0
cust103987,0.21,0
cust103988,0.21,0
cust103989,0.25,0
cust103990,0.0,0
cust103991,0.27,0
cust103992,0.21,0
cust103993,0.34,0
cust103994,0.1,0
cust103995,0.18,0
cust103996,0.08,0
cust103997,0.1,0
cust103998,0.28,0
cust103999,0.26,1
cust104000,0.18,0
cust104001,0.22,0
cust104002,0.24,0
cust104003,0.29,0
cust104004,0.27,0
cust104005,0.41,0
cust104006,0.2,0
cust104007,0.38,0
cust104008,0.16,0
cust104009,0.27,0
cust104010,0.23,0
cust104011,0.29,0
cust104012,0.2,0
cust104013,0.41,0
cust104014,0.0,0
cust104015,0.3,0
cust104016,0.28,0
cust104017,0.29,0
cust104018,0.41,0
cust104019,0.36,0
cust104020,0.03,0
cust104021,0.34,0
cust104022,0.15,0
cust104023,0.23,0
cust104024,0.25,0
cust104025,0.1,0
cust104026,0.04,0
cust104027,0.22,0
cust104028,0.22,0
cust104029,0.13,0
cust104030,0.09,0
cust104031,0.2,0
cust104032,0.16,0
cust104033,0.19,0
cust104034,0.42,0
cust104035,0.27,0
cust104036,0.36,1
cust104037,0.13,0
cust104038,0.39,0
cust104039,0.2,1
cust104040,0.22,0
cust104041,0.21,0
cust104042,0.24,0
cust104043,0.01,0
cust104044,0.2,0
cust104045,0.28,0
cust104046,0.37,0
cust104047,0.25,0
cust104048,0.12,0
cust104049,0.03,0
cust104050,0.24,0
cust104051,0.0,0
cust104052,0.18,0
cust104053,0.26,0
cust104054,0.21,0
cust104055,0.17,0
cust104056,0.0,0
cust104057,0.19,0
cust104058,0.33,0
cust104059,0.17,0
cust104060,0.15,0
cust104061,0.25,0
cust104062,0.28,0
cust104063,0.31,1
cust104064,0.1,0
cust104065,0.14,0
cust104066,0.24,0
cust104067,0.32,0
cust104068,0.37,0
cust104069,0.13,0
cust104070,0.31,0
cust104071,0.36,1
cust104072,0.23,0
cust104073,0.17,0
cust104074,0.08,0
cust104075,0.33,0
cust104076,0.2,0
cust104077,0.37,0
cust104078,0.41,0
cust104079,0.04,0
cust104080,0.14,0
cust104081,0.19,0
cust104082,0.07,0
cust104083,0.1,0
cust104084,0.38,0
cust104085,0.13,0
cust104086,0.23,0
cust104087,0.0,0
cust104088,0.12,0
cust104089,0.1,0
cust104090,0.1,0
cust104091,0.18,0
cust104092,0.18,0
cust104093,0.02,0
cust104094,0.14,0
cust104095,0.3,0
cust104096,0.07,0
cust104097,0.45,0
cust104098,0.36,0
cust104099,0.14,0
cust104100,0.0,0
cust104101,0.0,0
cust104102,0.11,0
cust104103,0.11,0
cust104104,0.09,0
cust104105,0.41,1
cust104106,0.32,0
cust104107,0.31,0
cust104108,0.12,0
cust104109,0.3,0
cust104110,0.2,0
cust104111,0.21,0
cust104112,0.26,0
cust104113,0.54,0
cust104114,0.03,0
cust104115,0.18,0
cust104116,0.0,0
cust104117,0.27,1
cust104118,0.23,1
cust104119,0.46,0
cust104120,0.27,0
cust104121,0.02,0
cust104122,0.05,0
cust104123,0.41,0
cust104124,0.0,0
cust104125,0.32,0
cust104126,0.09,0
cust104127,0.17,0
cust104128,0.2,0
cust104129,0.06,0
cust104130,0.11,1
cust104131,0.19,0
cust104132,0.41,0
cust104133,0.28,0
cust104134,0.1,0
cust104135,0.2,0
cust104136,0.1,0
cust104137,0.22,0
cust104138,0.08,0
cust104139,0.16,0
cust104140,0.41,1
cust104141,0.05,0
cust104142,0.29,0
cust104143,0.17,0
cust104144,0.28,0
cust104145,0.18,0
cust104146,0.2,1
cust104147,0.2,0
cust104148,0.37,0
cust104149,0.33,0
cust104150,0.23,0
cust104151,0.37,0
cust104152,0.34,0
cust104153,0.33,0
cust104154,0.35,1
cust104155,0.04,0
cust104156,0.41,0
cust104157,0.06,0
cust104158,0.19,0
cust104159,0.28,0
cust104160,0.0,0
cust104161,0.21,0
cust104162,0.33,1
cust104163,0.23,0
cust104164,0.3,0
cust104165,0.14,0
cust104166,0.01,0
cust104167,0.21,0
cust104168,0.06,0
cust104169,0.17,0
cust104170,0.1,0
cust104171,0.23,0
cust104172,0.1,0
cust104173,0.15,0
cust104174,0.47,0
cust104175,0.2,0
cust104176,0.18,0
cust104177,0.35,0
cust104178,0.26,0
cust104179,0.37,0
cust104180,0.25,0
cust104181,0.25,0
cust104182,0.17,0
cust104183,0.37,0
cust104184,0.24,0
cust104185,0.2,0
cust104186,0.45,0
cust104187,0.0,0
cust104188,0.12,0
cust104189,0.3,0
cust104190,0.1,0
cust104191,0.12,1
cust104192,0.27,0
cust104193,0.21,0
cust104194,0.29,1
cust104195,0.13,0
cust104196,0.2,0
cust104197,0.14,0
cust104198,0.08,0
cust104199,0.08,0
cust104200,0.29,0
cust104201,0.0,0
cust104202,0.16,0
cust104203,0.07,0
cust104204,0.24,0
cust104205,0.16,1
cust104206,0.28,0
cust104207,0.25,0
cust104208,0.0,0
cust104209,0.26,0
cust104210,0.15,0
cust104211,0.2,0
cust104212,0.17,0
cust104213,0.26,0
cust104214,0.47,0
cust104215,0.19,0
cust104216,0.47,0
cust104217,0.13,0
cust104218,0.16,0
cust104219,0.35,0
cust104220,0.22,0
cust104221,0.29,0
cust104222,0.24,0
cust104223,0.4,0
cust104224,0.04,0
cust104225,0.08,0
cust104226,0.25,0
cust104227,0.53,0
cust104228,0.13,0
cust104229,0.27,0
cust104230,0.42,0
cust104231,0.32,0
cust104232,0.48,0
cust104233,0.01,0
cust104234,0.07,0
cust104235,0.0,0
cust104236,0.14,0
cust104237,0.23,0
cust104238,0.1,0
cust104239,0.24,0
cust104240,0.24,0
cust104241,0.12,0
cust104242,0.26,0
cust104243,0.12,0
cust104244,0.1,0
cust104245,0.33,0
cust104246,0.43,0
cust104247,0.31,0
cust104248,0.14,0
cust104249,0.27,0
cust104250,0.32,0
cust104251,0.26,0
cust104252,0.18,0
cust104253,0.0,0
cust104254,0.29,0
cust104255,0.2,0
cust104256,0.21,0
cust104257,0.13,0
cust104258,0.0,0
cust104259,0.18,1
cust104260,0.34,0
cust104261,0.29,0
cust104262,0.13,0
cust104263,0.21,1
cust104264,0.16,0
cust104265,0.0,0
cust104266,0.22,0
cust104267,0.38,0
cust104268,0.43,1
cust104269,0.17,1
cust104270,0.27,0
cust104271,0.0,1
cust104272,0.06,0
cust104273,0.25,0
cust104274,0.26,0
cust104275,0.02,0
cust104276,0.1,0
cust104277,0.1,0
cust104278,0.29,0
cust104279,0.17,0
cust104280,0.21,0
cust104281,0.33,0
cust104282,0.26,0
cust104283,0.08,0
cust104284,0.21,1
cust104285,0.07,0
cust104286,0.22,0
cust104287,0.34,0
cust104288,0.3,0
cust104289,0.28,0
cust104290,0.26,0
cust104291,0.32,0
cust104292,0.23,1
cust104293,0.29,1
cust104294,0.22,1
cust104295,0.26,0
cust104296,0.23,0
cust104297,0.32,0
cust104298,0.33,0
cust104299,0.14,0
cust104300,0.08,0
cust104301,0.18,0
cust104302,0.43,0
cust104303,0.28,0
cust104304,0.0,0
cust104305,0.29,0
cust104306,0.09,0
cust104307,0.21,0
cust104308,0.02,0
cust104309,0.0,0
cust104310,0.4,0
cust104311,0.32,0
cust104312,0.39,0
cust104313,0.27,0
cust104314,0.02,0
cust104315,0.45,0
cust104316,0.0,0
cust104317,0.18,0
cust104318,0.12,0
cust104319,0.12,0
cust104320,0.0,0
cust104321,0.02,0
cust104322,0.15,0
cust104323,0.37,0
cust104324,0.09,0
cust104325,0.26,0
cust104326,0.26,0
cust104327,0.31,0
cust104328,0.13,0
cust104329,0.34,1
cust104330,0.06,0
cust104331,0.28,0
cust104332,0.11,0
cust104333,0.11,0
cust104334,0.13,0
cust104335,0.02,0
cust104336,0.09,1
cust104337,0.24,0
cust104338,0.28,0
cust104339,0.19,1
cust104340,0.32,0
cust104341,0.02,1
cust104342,0.19,0
cust104343,0.29,0
cust104344,0.3,0
cust104345,0.2,0
cust104346,0.47,0
cust104347,0.23,0
cust104348,0.06,0
cust104349,0.24,0
cust104350,0.02,0
cust104351,0.32,0
cust104352,0.16,0
cust104353,0.15,0
cust104354,0.23,0
cust104355,0.19,0
cust104356,0.0,0
cust104357,0.0,0
cust104358,0.16,0
cust104359,0.23,0
cust104360,0.27,0
cust104361,0.17,0
cust104362,0.1,0
cust104363,0.21,0
cust104364,0.1,0
cust104365,0.2,0
cust104366,0.02,0
cust104367,0.16,0
cust104368,0.0,0
cust104369,0.42,0
cust104370,0.14,0
cust104371,0.32,0
cust104372,0.14,0
cust104373,0.2,0
cust104374,0.21,0
cust104375,0.1,1
cust104376,0.14,0
cust104377,0.15,1
cust104378,0.27,0
cust104379,0.11,0
cust104380,0.24,0
cust104381,0.28,0
cust104382,0.11,0
cust104383,0.21,0
cust104384,0.27,0
cust104385,0.27,0
cust104386,0.24,0
cust104387,0.39,0
cust104388,0.08,0
cust104389,0.44,0
cust104390,0.08,0
cust104391,0.12,0
cust104392,0.28,0
cust104393,0.47,0
cust104394,0.09,0
cust104395,0.02,0
cust104396,0.2,0
cust104397,0.14,0
cust104398,0.44,0
cust104399,0.25,0
cust104400,0.12,0
cust104401,0.3,0
cust104402,0.29,0
cust104403,0.02,0
cust104404,0.54,0
cust104405,0.27,0
cust104406,0.2,0
cust104407,0.18,0
cust104408,0.43,0
cust104409,0.24,0
cust104410,0.23,0
cust104411,0.0,0
cust104412,0.12,0
cust104413,0.0,0
cust104414,0.23,0
cust104415,0.26,0
cust104416,0.0,0
cust104417,0.18,0
cust104418,0.0,0
cust104419,0.26,0
cust104420,0.25,0
cust104421,0.07,0
cust104422,0.2,0
cust104423,0.24,0
cust104424,0.23,0
cust104425,0.45,0
cust104426,0.24,0
cust104427,0.04,0
cust104428,0.21,0
cust104429,0.22,0
cust104430,0.19,0
cust104431,0.17,0
cust104432,0.32,0
cust104433,0.44,0
cust104434,0.38,0
cust104435,0.12,0
cust104436,0.12,0
cust104437,0.28,0
cust104438,0.24,0
cust104439,0.45,0
cust104440,0.27,0
cust104441,0.1,0
cust104442,0.02,0
cust104443,0.22,0
cust104444,0.41,0
cust104445,0.1,0
cust104446,0.2,0
cust104447,0.22,0
cust104448,0.13,0
cust104449,0.33,1
cust104450,0.35,0
cust104451,0.21,0
cust104452,0.0,0
cust104453,0.14,0
cust104454,0.19,0
cust104455,0.21,0
cust104456,0.2,0
cust104457,0.21,0
cust104458,0.11,0
cust104459,0.2,0
cust104460,0.29,0
cust104461,0.12,0
cust104462,0.27,0
cust104463,0.27,0
cust104464,0.32,0
cust104465,0.16,0
cust104466,0.0,0
cust104467,0.26,0
cust104468,0.4,0
cust104469,0.39,0
cust104470,0.31,0
cust104471,0.41,0
cust104472,0.16,0
cust104473,0.31,0
cust104474,0.13,0
cust104475,0.14,0
cust104476,0.26,0
cust104477,0.16,0
cust104478,0.09,0
cust104479,0.3,0
cust104480,0.23,0
cust104481,0.37,0
cust104482,0.04,0
cust104483,0.15,0
cust104484,0.14,0
cust104485,0.17,0
cust104486,0.29,0
cust104487,0.06,0
cust104488,0.33,0
cust104489,0.14,0
cust104490,0.34,0
cust104491,0.38,0
cust104492,0.42,0
cust104493,0.08,0
cust104494,0.15,0
cust104495,0.29,1
cust104496,0.31,0
cust104497,0.15,0
cust104498,0.3,0
cust104499,0.21,0
cust104500,0.13,0
cust104501,0.13,0
cust104502,0.35,0
cust104503,0.19,0
cust104504,0.16,1
cust104505,0.43,0
cust104506,0.22,0
cust104507,0.05,0
cust104508,0.21,0
cust104509,0.17,0
cust104510,0.16,0
cust104511,0.24,0
cust104512,0.0,0
cust104513,0.23,0
cust104514,0.08,0
cust104515,0.26,0
cust104516,0.27,0
cust104517,0.0,0
cust104518,0.26,0
cust104519,0.28,0
cust104520,0.23,0
cust104521,0.11,0
cust104522,0.35,0
cust104523,0.3,0
cust104524,0.09,0
cust104525,0.22,0
cust104526,0.37,0
cust104527,0.34,0
cust104528,0.33,0
cust104529,0.18,0
cust104530,0.34,0
cust104531,0.39,0
cust104532,0.45,0
cust104533,0.28,0
cust104534,0.25,0
cust104535,0.27,0
cust104536,0.19,0
cust104537,0.2,0
cust104538,0.2,0
cust104539,0.14,0
cust104540,0.2,0
cust104541,0.18,0
cust104542,0.25,0
cust104543,0.19,0
cust104544,0.25,0
cust104545,0.25,0
cust104546,0.23,0
cust104547,0.48,0
cust104548,0.32,0
cust104549,0.01,0
cust104550,0.05,0
cust104551,0.31,0
cust104552,0.33,0
cust104553,0.16,0
cust104554,0.23,0
cust104555,0.19,0
cust104556,0.18,0
cust104557,0.29,0
cust104558,0.08,0
cust104559,0.11,0
cust104560,0.28,0
cust104561,0.11,0
cust104562,0.2,0
cust104563,0.24,0
cust104564,0.0,0
cust104565,0.29,0
cust104566,0.2,0
cust104567,0.43,0
cust104568,0.5,0
cust104569,0.02,0
cust104570,0.2,1
cust104571,0.15,1
cust104572,0.19,0
cust104573,0.07,0
cust104574,0.07,0
cust104575,0.0,0
cust104576,0.12,0
cust104577,0.26,0
cust104578,0.25,0
cust104579,0.53,0
cust104580,0.37,0
cust104581,0.08,0
cust104582,0.18,0
cust104583,0.37,0
cust104584,0.29,0
cust104585,0.23,0
cust104586,0.07,0
cust104587,0.18,0
cust104588,0.0,0
cust104589,0.37,0
cust104590,0.28,0
cust104591,0.28,0
cust104592,0.17,0
cust104593,0.05,0
cust104594,0.19,1
cust104595,0.28,0
cust104596,0.39,0
cust104597,0.15,0
cust104598,0.02,0
cust104599,0.27,0
cust104600,0.32,1
cust104601,0.19,0
cust104602,0.28,0
cust104603,0.42,0
cust104604,0.16,0
cust104605,0.27,0
cust104606,0.26,0
cust104607,0.28,0
cust104608,0.23,0
cust104609,0.33,0
cust104610,0.19,0
cust104611,0.01,0
cust104612,0.24,0
cust104613,0.25,1
cust104614,0.19,0
cust104615,0.15,0
cust104616,0.23,0
cust104617,0.02,0
cust104618,0.36,1
cust104619,0.17,0
cust104620,0.17,0
cust104621,0.16,0
cust104622,0.03,0
cust104623,0.24,0
cust104624,0.22,0
cust104625,0.32,0
cust104626,0.22,0
cust104627,0.23,0
cust104628,0.43,0
cust104629,0.17,0
cust104630,0.22,0
cust104631,0.13,0
cust104632,0.16,0
cust104633,0.2,0
cust104634,0.02,0
cust104635,0.17,0
cust104636,0.26,0
cust104637,0.33,0
cust104638,0.27,0
cust104639,0.44,0
cust104640,0.29,0
cust104641,0.13,0
cust104642,0.18,0
cust104643,0.32,0
cust104644,0.42,0
cust104645,0.35,0
cust104646,0.28,0
cust104647,0.39,0
cust104648,0.26,0
cust104649,0.26,0
cust104650,0.32,0
cust104651,0.22,0
cust104652,0.15,0
cust104653,0.04,0
cust104654,0.1,0
cust104655,0.23,1
cust104656,0.18,0
cust104657,0.42,0
cust104658,0.1,0
cust104659,0.0,0
cust104660,0.04,0
cust104661,0.12,0
cust104662,0.08,1
cust104663,0.14,0
cust104664,0.23,0
cust104665,0.17,0
cust104666,0.15,0
cust104667,0.23,0
cust104668,0.15,0
cust104669,0.28,0
cust104670,0.21,0
cust104671,0.17,0
cust104672,0.26,0
cust104673,0.1,0
cust104674,0.14,0
cust104675,0.08,0
cust104676,0.16,0
cust104677,0.12,0
cust104678,0.19,0
cust104679,0.07,0
cust104680,0.06,1
cust104681,0.4,0
cust104682,0.47,0
cust104683,0.39,0
cust104684,0.22,0
cust104685,0.0,0
cust104686,0.31,0
cust104687,0.19,0
cust104688,0.15,0
cust104689,0.26,0
cust104690,0.27,1
cust104691,0.39,0
cust104692,0.45,0
cust104693,0.24,0
cust104694,0.12,0
cust104695,0.22,0
cust104696,0.04,0
cust104697,0.16,0
cust104698,0.07,0
cust104699,0.31,0
cust104700,0.35,0
cust104701,0.17,0
cust104702,0.26,0
cust104703,0.25,0
cust104704,0.3,0
cust104705,0.2,0
cust104706,0.33,0
cust104707,0.14,0
cust104708,0.33,0
cust104709,0.35,0
cust104710,0.2,0
cust104711,0.25,0
cust104712,0.21,0
cust104713,0.27,0
cust104714,0.28,0
cust104715,0.23,0
cust104716,0.17,0
cust104717,0.3,0
cust104718,0.26,0
cust104719,0.49,0
cust104720,0.07,0
cust104721,0.43,0
cust104722,0.25,0
cust104723,0.3,0
cust104724,0.13,0
cust104725,0.15,0
cust104726,0.24,0
cust104727,0.2,0
cust104728,0.03,0
cust104729,0.21,0
cust104730,0.21,0
cust104731,0.15,1
cust104732,0.32,0
cust104733,0.35,0
cust104734,0.1,0
cust104735,0.16,0
cust104736,0.13,0
cust104737,0.22,0
cust104738,0.32,0
cust104739,0.25,0
cust104740,0.18,0
cust104741,0.14,0
cust104742,0.38,0
cust104743,0.36,0
cust104744,0.26,0
cust104745,0.05,0
cust104746,0.32,0
cust104747,0.22,0
cust104748,0.08,0
cust104749,0.37,0
cust104750,0.27,0
cust104751,0.04,0
cust104752,0.17,0
cust104753,0.18,0
cust104754,0.14,0
cust104755,0.28,0
cust104756,0.33,0
cust104757,0.16,0
cust104758,0.44,0
cust104759,0.23,0
cust104760,0.42,0
cust104761,0.26,0
cust104762,0.32,0
cust104763,0.37,0
cust104764,0.13,0
cust104765,0.33,0
cust104766,0.1,0
cust104767,0.2,0
cust104768,0.21,0
cust104769,0.3,0
cust104770,0.0,0
cust104771,0.22,0
cust104772,0.2,0
cust104773,0.01,0
cust104774,0.0,0
cust104775,0.17,0
cust104776,0.02,0
cust104777,0.24,0
cust104778,0.07,0
cust104779,0.15,0
cust104780,0.13,0
cust104781,0.23,0
cust104782,0.25,0
cust104783,0.0,0
cust104784,0.0,0
cust104785,0.29,0
cust104786,0.08,0
cust104787,0.25,0
cust104788,0.24,0
cust104789,0.22,0
cust104790,0.21,0
cust104791,0.25,0
cust104792,0.06,0
cust104793,0.22,0
cust104794,0.25,0
cust104795,0.3,0
cust104796,0.28,0
cust104797,0.18,0
cust104798,0.22,0
cust104799,0.23,0
cust104800,0.11,0
cust104801,0.22,0
cust104802,0.23,0
cust104803,0.15,0
cust104804,0.22,0
cust104805,0.34,0
cust104806,0.13,0
cust104807,0.48,0
cust104808,0.22,0
cust104809,0.28,0
cust104810,0.32,1
cust104811,0.24,0
cust104812,0.13,0
cust104813,0.18,0
cust104814,0.28,0
cust104815,0.26,0
cust104816,0.0,0
cust104817,0.4,0
cust104818,0.16,0
cust104819,0.12,0
cust104820,0.27,0
cust104821,0.11,0
cust104822,0.26,1
cust104823,0.09,0
cust104824,0.19,0
cust104825,0.2,0
cust104826,0.32,0
cust104827,0.28,0
cust104828,0.16,0
cust104829,0.0,0
cust104830,0.11,0
cust104831,0.25,0
cust104832,0.29,0
cust104833,0.08,0
cust104834,0.22,0
cust104835,0.17,1
cust104836,0.38,0
cust104837,0.35,0
cust104838,0.25,0
cust104839,0.0,0
cust104840,0.17,0
cust104841,0.15,0
cust104842,0.21,0
cust104843,0.03,0
cust104844,0.34,0
cust104845,0.39,0
cust104846,0.17,0
cust104847,0.17,0
cust104848,0.15,0
cust104849,0.2,0
cust104850,0.27,0
cust104851,0.38,0
cust104852,0.21,0
cust104853,0.2,0
cust104854,0.37,0
cust104855,0.06,1
cust104856,0.32,0
cust104857,0.32,0
cust104858,0.28,0
cust104859,0.13,0
cust104860,0.27,0
cust104861,0.27,0
cust104862,0.41,0
cust104863,0.18,0
cust104864,0.28,0
cust104865,0.07,0
cust104866,0.23,0
cust104867,0.2,0
cust104868,0.13,0
cust104869,0.16,0
cust104870,0.43,0
cust104871,0.26,0
cust104872,0.21,0
cust104873,0.07,0
cust104874,0.14,0
cust104875,0.24,0
cust104876,0.23,0
cust104877,0.38,0
cust104878,0.2,0
cust104879,0.18,0
cust104880,0.2,0
cust104881,0.21,1
cust104882,0.19,0
cust104883,0.22,0
cust104884,0.28,0
cust104885,0.36,0
cust104886,0.15,0
cust104887,0.04,0
cust104888,0.27,0
cust104889,0.39,0
cust104890,0.19,0
cust104891,0.28,0
cust104892,0.11,0
cust104893,0.22,0
cust104894,0.15,0
cust104895,0.16,0
cust104896,0.13,0
cust104897,0.15,0
cust104898,0.16,0
cust104899,0.22,0
cust104900,0.22,0
cust104901,0.32,0
cust104902,0.19,0
cust104903,0.09,0
cust104904,0.17,1
cust104905,0.07,0
cust104906,0.32,0
cust104907,0.33,0
cust104908,0.04,0
cust104909,0.04,0
cust104910,0.34,0
cust104911,0.15,0
cust104912,0.21,0
cust104913,0.0,0
cust104914,0.35,0
cust104915,0.42,0
cust104916,0.24,0
cust104917,0.08,0
cust104918,0.4,0
cust104919,0.22,0
cust104920,0.17,0
cust104921,0.44,0
cust104922,0.09,0
cust104923,0.28,0
cust104924,0.06,0
cust104925,0.29,0
cust104926,0.14,0
cust104927,0.05,0
cust104928,0.44,0
cust104929,0.21,0
cust104930,0.09,0
cust104931,0.02,0
cust104932,0.11,0
cust104933,0.34,0
cust104934,0.19,0
cust104935,0.07,0
cust104936,0.39,0
cust104937,0.08,0
cust104938,0.19,0
cust104939,0.25,0
cust104940,0.19,0
cust104941,0.22,0
cust104942,0.0,0
cust104943,0.0,0
cust104944,0.25,0
cust104945,0.06,0
cust104946,0.3,0
cust104947,0.08,0
cust104948,0.01,0
cust104949,0.18,0
cust104950,0.15,0
cust104951,0.2,0
cust104952,0.38,0
cust104953,0.11,0
cust104954,0.17,0
cust104955,0.32,0
cust104956,0.15,0
cust104957,0.08,0
cust104958,0.22,0
cust104959,0.27,0
cust104960,0.0,0
cust104961,0.11,0
cust104962,0.27,0
cust104963,0.26,0
cust104964,0.24,0
cust104965,0.18,0
cust104966,0.04,0
cust104967,0.18,0
cust104968,0.4,0
cust104969,0.3,0
cust104970,0.0,0
cust104971,0.08,0
cust104972,0.08,0
cust104973,0.31,0
cust104974,0.29,0
cust104975,0.41,0
cust104976,0.35,0
cust104977,0.06,0
cust104978,0.21,0
cust104979,0.13,0
cust104980,0.01,0
cust104981,0.29,0
cust104982,0.31,0
cust104983,0.16,0
cust104984,0.38,0
cust104985,0.36,0
cust104986,0.17,0
cust104987,0.15,0
cust104988,0.32,0
cust104989,0.33,0
cust104990,0.13,0
cust104991,0.19,0
cust104992,0.31,0
cust104993,0.42,0
cust104994,0.27,0
cust104995,0.39,0
cust104996,0.27,0
cust104997,0.11,0
cust104998,0.33,0
cust104999,0.47,0
cust105000,0.09,0
cust105001,0.34,0
cust105002,0.06,0
cust105003,0.11,0
cust105004,0.27,0
cust105005,0.37,0
cust105006,0.23,0
cust105007,0.14,0
cust105008,0.33,1
cust105009,0.28,0
cust105010,0.24,0
cust105011,0.02,0
cust105012,0.21,0
cust105013,0.1,0
cust105014,0.01,0
cust105015,0.16,0
cust105016,0.43,0
cust105017,0.3,0
cust105018,0.2,0
cust105019,0.21,0
cust105020,0.19,0
cust105021,0.25,0
cust105022,0.17,0
cust105023,0.07,0
cust105024,0.13,0
cust105025,0.28,0
cust105026,0.26,0
cust105027,0.07,0
cust105028,0.19,0
cust105029,0.27,0
cust105030,0.1,0
cust105031,0.4,0
cust105032,0.09,1
cust105033,0.16,0
cust105034,0.4,0
cust105035,0.15,0
cust105036,0.02,0
cust105037,0.1,0
cust105038,0.12,0
cust105039,0.31,0
cust105040,0.23,0
cust105041,0.18,0
cust105042,0.19,0
cust105043,0.22,0
cust105044,0.36,0
cust105045,0.15,0
cust105046,0.11,0
cust105047,0.17,0
cust105048,0.15,0
cust105049,0.24,0
cust105050,0.15,0
cust105051,0.16,0
cust105052,0.12,0
cust105053,0.11,0
cust105054,0.14,0
cust105055,0.23,0
cust105056,0.28,0
cust105057,0.23,0
cust105058,0.02,0
cust105059,0.34,0
cust105060,0.54,0
cust105061,0.16,0
cust105062,0.07,0
cust105063,0.23,0
cust105064,0.34,0
cust105065,0.14,0
cust105066,0.29,0
cust105067,0.2,0
cust105068,0.36,0
cust105069,0.27,0
cust105070,0.24,0
cust105071,0.01,0
cust105072,0.15,0
cust105073,0.24,0
cust105074,0.47,0
cust105075,0.3,0
cust105076,0.26,0
cust105077,0.06,0
cust105078,0.18,0
cust105079,0.0,0
cust105080,0.01,0
cust105081,0.07,0
